,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Title,Child_elder,Age_bin,Pclass*Sex,Pclass*Embarked,Pclass*Title,Pclass*Child_elder,Pclass*Age_bin,Sex*Embarked,Sex*Title,Sex*Child_elder,Sex*Age_bin,Embarked*Title,Embarked*Child_elder,Embarked*Age_bin,Title*Child_elder,Title*Age_bin,Child_elder*Age_bin,Pclass*Pclass,Pclass*Age,Pclass+Age,Pclass-Age,Pclass*Fare,Pclass+Fare,Pclass-Fare,Pclass*Parch,Pclass+Parch,Pclass-Parch,Age-Pclass,Age*Age,Age*Fare,Age+Fare,Age-Fare,Age*Parch,Age+Parch,Age-Parch,Fare-Pclass,Fare-Age,Fare*Fare,Fare*Parch,Fare+Parch,Fare-Parch,Parch-Pclass,Parch-Age,Parch-Fare,Parch*Parch
514,0.0,3,0,24.0,0,0,7.4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72.0,27.0,-21.0,22.4874,10.4958,-4.4958,0,3,3,21.0,576.0,179.8992,31.4958,16.5042,0.0,24.0,24.0,4.4958,-16.5042,56.18701764,0.0,7.4958,7.4958,-3,-24.0,-7.4958,0
515,0.0,1,0,47.0,0,0,34.0208,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,47.0,48.0,-46.0,34.0208,35.0208,-33.0208,0,1,1,46.0,2209.0,1598.9776000000002,81.02080000000001,12.979199999999999,0.0,47.0,47.0,33.0208,-12.979199999999999,1157.41483264,0.0,34.0208,34.0208,-1,-47.0,-34.0208,0
516,1.0,2,1,34.0,0,0,10.5,0,1,0,2,4,5,6,3,8,2,1,1,3,3,0,2,1,3,2,4,68.0,36.0,-32.0,21.0,12.5,-8.5,0,2,2,32.0,1156.0,357.0,44.5,23.5,0.0,34.0,34.0,8.5,-23.5,110.25,0.0,10.5,10.5,-2,-34.0,-10.5,0
517,0.0,3,0,26.0,0,0,24.15,2,0,0,0,0,3,0,0,0,3,0,0,0,4,2,3,0,0,0,9,78.0,29.0,-23.0,72.44999999999999,27.15,-21.15,0,3,3,23.0,676.0,627.9,50.15,1.8500000000000014,0.0,26.0,26.0,21.15,-1.8500000000000014,583.2225,0.0,24.15,24.15,-3,-26.0,-24.15,0
518,1.0,2,1,36.0,1,0,26.0,0,1,0,2,4,5,6,3,8,2,1,1,3,3,0,2,1,3,2,4,72.0,38.0,-34.0,52.0,28.0,-24.0,0,2,2,34.0,1296.0,936.0,62.0,10.0,0.0,36.0,36.0,24.0,-10.0,676.0,0.0,26.0,26.0,-2,-36.0,-26.0,0
519,0.0,3,0,32.0,0,0,7.8958,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,96.0,35.0,-29.0,23.6874,10.895800000000001,-4.8958,0,3,3,29.0,1024.0,252.6656,39.8958,24.1042,0.0,32.0,32.0,4.8958,-24.1042,62.34365764,0.0,7.8958,7.8958,-3,-32.0,-7.8958,0
520,1.0,1,1,30.0,0,0,93.5,0,2,0,2,1,2,7,1,2,2,2,1,3,2,0,2,2,13,2,1,30.0,31.0,-29.0,93.5,94.5,-92.5,0,1,1,29.0,900.0,2805.0,123.5,-63.5,0.0,30.0,30.0,92.5,63.5,8742.25,0.0,93.5,93.5,-1,-30.0,-93.5,0
521,0.0,3,0,22.0,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,66.0,25.0,-19.0,23.6874,10.895800000000001,-4.8958,0,3,3,19.0,484.0,173.7076,29.8958,14.104199999999999,0.0,22.0,22.0,4.8958,-14.104199999999999,62.34365764,0.0,7.8958,7.8958,-3,-22.0,-7.8958,0
522,0.0,3,0,22.0,0,0,7.225,1,0,0,0,0,6,0,0,0,5,0,0,0,8,1,8,0,0,0,9,66.0,25.0,-19.0,21.674999999999997,10.225,-4.225,0,3,3,19.0,484.0,158.95,29.225,14.775,0.0,22.0,22.0,4.225,-14.775,52.200624999999995,0.0,7.225,7.225,-3,-22.0,-7.225,0
523,1.0,1,1,44.0,0,1,57.9792,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44.0,45.0,-43.0,57.9792,58.9792,-56.9792,1,2,0,43.0,1936.0,2551.0848,101.97919999999999,-13.979199999999999,44.0,45.0,43.0,56.9792,13.979199999999999,3361.58763264,57.9792,58.9792,56.9792,0,-43.0,-56.9792,1
524,0.0,3,0,22.0,0,0,7.2292,1,0,0,0,0,6,0,0,0,5,0,0,0,8,1,8,0,0,0,9,66.0,25.0,-19.0,21.6876,10.229199999999999,-4.2292,0,3,3,19.0,484.0,159.0424,29.2292,14.770800000000001,0.0,22.0,22.0,4.2292,-14.770800000000001,52.26133263999999,0.0,7.2292,7.2292,-3,-22.0,-7.2292,0
525,0.0,3,0,40.5,0,0,7.75,2,0,0,1,0,3,0,0,6,3,0,0,5,4,2,11,0,5,1,9,121.5,43.5,-37.5,23.25,10.75,-4.75,0,3,3,37.5,1640.25,313.875,48.25,32.75,0.0,40.5,40.5,4.75,-32.75,60.0625,0.0,7.75,7.75,-3,-40.5,-7.75,0
526,1.0,2,1,50.0,0,0,10.5,0,2,0,1,4,5,10,3,7,2,2,1,1,2,0,4,2,10,1,4,100.0,52.0,-48.0,21.0,12.5,-8.5,0,2,2,48.0,2500.0,525.0,60.5,39.5,0.0,50.0,50.0,8.5,-39.5,110.25,0.0,10.5,10.5,-2,-50.0,-10.5,0
527,0.0,1,0,23.0,0,0,221.7792,0,0,0,0,3,2,3,1,10,0,0,0,0,0,0,0,0,0,0,1,23.0,24.0,-22.0,221.7792,222.7792,-220.7792,0,1,1,22.0,529.0,5100.9216,244.7792,-198.7792,0.0,23.0,23.0,220.7792,198.7792,49186.013552640004,0.0,221.7792,221.7792,-1,-23.0,-221.7792,0
528,0.0,3,0,39.0,0,0,7.925,0,0,0,1,0,0,0,0,6,0,0,0,5,0,0,4,0,5,1,9,117.0,42.0,-36.0,23.775,10.925,-4.925,0,3,3,36.0,1521.0,309.075,46.925,31.075,0.0,39.0,39.0,4.925,-31.075,62.805625,0.0,7.925,7.925,-3,-39.0,-7.925,0
529,0.0,2,0,23.0,2,1,11.5,0,0,0,0,5,5,8,3,11,0,0,0,0,0,0,0,0,0,0,4,46.0,25.0,-21.0,23.0,13.5,-9.5,2,3,1,21.0,529.0,264.5,34.5,11.5,23.0,24.0,22.0,9.5,-11.5,132.25,11.5,12.5,10.5,-1,-22.0,-10.5,1
530,1.0,2,1,2.0,1,1,26.0,0,2,1,3,4,5,10,5,5,2,2,3,7,2,3,5,4,9,3,4,4.0,4.0,0.0,52.0,28.0,-24.0,2,3,1,0.0,4.0,52.0,28.0,-24.0,2.0,3.0,1.0,24.0,24.0,676.0,26.0,27.0,25.0,-1,-1.0,-25.0,1
531,0.0,3,0,22.0,0,0,7.2292,1,0,0,0,0,6,0,0,0,5,0,0,0,8,1,8,0,0,0,9,66.0,25.0,-19.0,21.6876,10.229199999999999,-4.2292,0,3,3,19.0,484.0,159.0424,29.2292,14.770800000000001,0.0,22.0,22.0,4.2292,-14.770800000000001,52.26133263999999,0.0,7.2292,7.2292,-3,-22.0,-7.2292,0
532,0.0,3,0,17.0,1,1,7.2292,1,0,0,3,0,6,0,0,4,5,0,0,6,8,1,6,0,11,4,9,51.0,20.0,-14.0,21.6876,10.229199999999999,-4.2292,3,4,2,14.0,289.0,122.8964,24.2292,9.770800000000001,17.0,18.0,16.0,4.2292,-9.770800000000001,52.26133263999999,7.2292,8.229199999999999,6.2292,-2,-16.0,-6.2292,1
533,1.0,3,1,29.0,0,2,22.3583,1,1,0,2,2,6,5,0,3,1,1,1,3,1,1,9,1,3,2,9,87.0,32.0,-26.0,67.0749,25.3583,-19.3583,6,5,1,26.0,841.0,648.3907,51.3583,6.6417,58.0,31.0,27.0,19.3583,-6.6417,499.89357889,44.7166,24.3583,20.3583,-1,-27.0,-20.3583,4
534,0.0,3,1,30.0,0,0,8.6625,0,2,0,2,2,0,2,0,3,2,2,1,3,2,0,2,2,13,2,9,90.0,33.0,-27.0,25.987499999999997,11.6625,-5.6625,0,3,3,27.0,900.0,259.875,38.6625,21.3375,0.0,30.0,30.0,5.6625,-21.3375,75.03890625,0.0,8.6625,8.6625,-3,-30.0,-8.6625,0
535,1.0,2,1,7.0,0,2,26.25,0,2,1,3,4,5,10,5,5,2,2,3,7,2,3,5,4,9,3,4,14.0,9.0,-5.0,52.5,28.25,-24.25,4,4,0,5.0,49.0,183.75,33.25,-19.25,14.0,9.0,5.0,24.25,19.25,689.0625,52.5,28.25,24.25,0,-5.0,-24.25,4
536,0.0,1,0,45.0,0,0,26.55,0,4,0,1,3,2,9,1,1,0,4,0,5,19,0,4,5,12,1,1,45.0,46.0,-44.0,26.55,27.55,-25.55,0,1,1,44.0,2025.0,1194.75,71.55,18.45,0.0,45.0,45.0,25.55,-18.45,704.9025,0.0,26.55,26.55,-1,-45.0,-26.55,0
537,1.0,1,1,30.0,0,0,106.425,1,2,0,2,1,1,7,1,2,1,2,1,3,10,1,9,2,13,2,1,30.0,31.0,-29.0,106.425,107.425,-105.425,0,1,1,29.0,900.0,3192.75,136.425,-76.425,0.0,30.0,30.0,105.425,76.425,11326.280625,0.0,106.425,106.425,-1,-30.0,-106.425,0
538,0.0,3,0,19.0,0,0,14.5,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,43.5,17.5,-11.5,0,3,3,16.0,361.0,275.5,33.5,4.5,0.0,19.0,19.0,11.5,-4.5,210.25,0.0,14.5,14.5,-3,-19.0,-14.5,0
539,1.0,1,1,22.0,0,2,49.5,1,2,0,0,1,1,7,1,10,1,2,1,2,10,1,8,2,2,0,1,22.0,23.0,-21.0,49.5,50.5,-48.5,2,3,-1,21.0,484.0,1089.0,71.5,-27.5,44.0,24.0,20.0,48.5,27.5,2450.25,99.0,51.5,47.5,1,-20.0,-47.5,4
540,1.0,1,1,36.0,0,2,71.0,0,2,0,2,1,2,7,1,2,2,2,1,3,2,0,2,2,13,2,1,36.0,37.0,-35.0,71.0,72.0,-70.0,2,3,-1,35.0,1296.0,2556.0,107.0,-35.0,72.0,38.0,34.0,70.0,35.0,5041.0,142.0,73.0,69.0,1,-34.0,-69.0,4
541,0.0,3,1,9.0,4,2,31.275,0,2,1,3,2,0,2,2,4,2,2,3,7,2,3,5,4,9,3,9,27.0,12.0,-6.0,93.82499999999999,34.275,-28.275,6,5,1,6.0,81.0,281.47499999999997,40.275,-22.275,18.0,11.0,7.0,28.275,22.275,978.1256249999999,62.55,33.275,29.275,-1,-7.0,-29.275,4
542,0.0,3,1,11.0,4,2,31.275,0,2,1,3,2,0,2,2,4,2,2,3,7,2,3,5,4,9,3,9,33.0,14.0,-8.0,93.82499999999999,34.275,-28.275,6,5,1,8.0,121.0,344.025,42.275,-20.275,22.0,13.0,9.0,28.275,20.275,978.1256249999999,62.55,33.275,29.275,-1,-9.0,-29.275,4
543,1.0,2,0,32.0,1,0,26.0,0,0,0,2,5,5,8,3,8,0,0,0,4,0,0,2,0,4,2,4,64.0,34.0,-30.0,52.0,28.0,-24.0,0,2,2,30.0,1024.0,832.0,58.0,6.0,0.0,32.0,32.0,24.0,-6.0,676.0,0.0,26.0,26.0,-2,-32.0,-26.0,0
544,0.0,1,0,50.0,1,0,106.425,1,0,0,1,3,1,3,1,1,5,0,0,5,8,1,1,0,5,1,1,50.0,51.0,-49.0,106.425,107.425,-105.425,0,1,1,49.0,2500.0,5321.25,156.425,-56.425,0.0,50.0,50.0,105.425,56.425,11326.280625,0.0,106.425,106.425,-1,-50.0,-106.425,0
545,0.0,1,0,64.0,0,0,26.0,0,0,2,1,3,2,3,6,1,0,0,4,5,0,5,4,6,5,5,1,64.0,65.0,-63.0,26.0,27.0,-25.0,0,1,1,63.0,4096.0,1664.0,90.0,38.0,0.0,64.0,64.0,25.0,-38.0,676.0,0.0,26.0,26.0,-1,-64.0,-26.0,0
546,1.0,2,1,19.0,1,0,26.0,0,1,0,3,4,5,6,3,5,2,1,1,7,3,0,5,1,8,4,4,38.0,21.0,-17.0,52.0,28.0,-24.0,0,2,2,17.0,361.0,494.0,45.0,-7.0,0.0,19.0,19.0,24.0,7.0,676.0,0.0,26.0,26.0,-2,-19.0,-26.0,0
547,1.0,2,0,20.0,0,0,13.8625,1,0,0,3,5,4,8,3,5,5,0,0,6,8,1,6,0,11,4,4,40.0,22.0,-18.0,27.725,15.8625,-11.8625,0,2,2,18.0,400.0,277.25,33.8625,6.137499999999999,0.0,20.0,20.0,11.8625,-6.137499999999999,192.16890625000002,0.0,13.8625,13.8625,-2,-20.0,-13.8625,0
548,0.0,3,0,33.0,1,1,20.525,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,99.0,36.0,-30.0,61.574999999999996,23.525,-17.525,3,4,2,30.0,1089.0,677.3249999999999,53.525,12.475000000000001,33.0,34.0,32.0,17.525,-12.475000000000001,421.27562499999993,20.525,21.525,19.525,-2,-32.0,-19.525,1
549,1.0,2,0,8.0,1,1,36.75,0,3,1,3,5,5,11,5,5,0,3,2,6,5,3,5,3,6,3,4,16.0,10.0,-6.0,73.5,38.75,-34.75,2,3,1,6.0,64.0,294.0,44.75,-28.75,8.0,9.0,7.0,34.75,28.75,1350.5625,36.75,37.75,35.75,-1,-7.0,-35.75,1
550,1.0,1,0,17.0,0,2,110.8833,1,0,0,3,3,1,3,1,9,5,0,0,6,8,1,6,0,11,4,1,17.0,18.0,-16.0,110.8833,111.8833,-109.8833,2,3,-1,16.0,289.0,1885.0161,127.8833,-93.8833,34.0,19.0,15.0,109.8833,93.8833,12295.106218890001,221.7666,112.8833,108.8833,1,-15.0,-108.8833,4
551,0.0,2,0,27.0,0,0,26.0,0,0,0,0,5,5,8,3,11,0,0,0,0,0,0,0,0,0,0,4,54.0,29.0,-25.0,52.0,28.0,-24.0,0,2,2,25.0,729.0,702.0,53.0,1.0,0.0,27.0,27.0,24.0,-1.0,676.0,0.0,26.0,26.0,-2,-27.0,-26.0,0
552,0.0,3,0,34.5,0,0,7.8292,2,0,0,2,0,3,0,0,3,3,0,0,4,4,2,12,0,4,2,9,103.5,37.5,-31.5,23.4876,10.8292,-4.8292,0,3,3,31.5,1190.25,270.1074,42.3292,26.6708,0.0,34.5,34.5,4.8292,-26.6708,61.29637264,0.0,7.8292,7.8292,-3,-34.5,-7.8292,0
553,1.0,3,0,22.0,0,0,7.225,1,0,0,0,0,6,0,0,0,5,0,0,0,8,1,8,0,0,0,9,66.0,25.0,-19.0,21.674999999999997,10.225,-4.225,0,3,3,19.0,484.0,158.95,29.225,14.775,0.0,22.0,22.0,4.225,-14.775,52.200624999999995,0.0,7.225,7.225,-3,-22.0,-7.225,0
554,1.0,3,1,22.0,0,0,7.775,0,2,0,0,2,0,2,0,0,2,2,1,2,2,0,0,2,2,0,9,66.0,25.0,-19.0,23.325000000000003,10.775,-4.775,0,3,3,19.0,484.0,171.05,29.775,14.225,0.0,22.0,22.0,4.775,-14.225,60.450625,0.0,7.775,7.775,-3,-22.0,-7.775,0
555,0.0,1,0,62.0,0,0,26.55,0,0,2,1,3,2,3,6,1,0,0,4,5,0,5,4,6,5,5,1,62.0,63.0,-61.0,26.55,27.55,-25.55,0,1,1,61.0,3844.0,1646.1000000000001,88.55,35.45,0.0,62.0,62.0,25.55,-35.45,704.9025,0.0,26.55,26.55,-1,-62.0,-26.55,0
556,1.0,1,1,48.0,1,0,39.6,1,9,0,1,1,1,18,1,1,1,9,1,1,20,1,1,14,19,1,1,48.0,49.0,-47.0,39.6,40.6,-38.6,0,1,1,47.0,2304.0,1900.8000000000002,87.6,8.399999999999999,0.0,48.0,48.0,38.6,-8.399999999999999,1568.16,0.0,39.6,39.6,-1,-48.0,-39.6,0
557,0.0,1,0,32.5,0,0,227.525,1,0,0,2,3,1,3,1,2,5,0,0,4,8,1,9,0,4,2,1,32.5,33.5,-31.5,227.525,228.525,-226.525,0,1,1,31.5,1056.25,7394.5625,260.025,-195.025,0.0,32.5,32.5,226.525,195.025,51767.625625,0.0,227.525,227.525,-1,-32.5,-227.525,0
558,1.0,1,1,39.0,1,1,79.65,0,1,0,1,1,2,1,1,1,2,1,1,1,3,0,4,1,1,1,1,39.0,40.0,-38.0,79.65,80.65,-78.65,1,2,0,38.0,1521.0,3106.3500000000004,118.65,-40.650000000000006,39.0,40.0,38.0,78.65,40.650000000000006,6344.122500000001,79.65,80.65,78.65,0,-38.0,-78.65,1
559,1.0,3,1,36.0,1,0,17.4,0,1,0,2,2,0,5,0,3,2,1,1,3,3,0,2,1,3,2,9,108.0,39.0,-33.0,52.199999999999996,20.4,-14.399999999999999,0,3,3,33.0,1296.0,626.4,53.4,18.6,0.0,36.0,36.0,14.399999999999999,-18.6,302.75999999999993,0.0,17.4,17.4,-3,-36.0,-17.4,0
560,0.0,3,0,31.0,0,0,7.75,2,0,0,2,0,3,0,0,3,3,0,0,4,4,2,12,0,4,2,9,93.0,34.0,-28.0,23.25,10.75,-4.75,0,3,3,28.0,961.0,240.25,38.75,23.25,0.0,31.0,31.0,4.75,-23.25,60.0625,0.0,7.75,7.75,-3,-31.0,-7.75,0
561,0.0,3,0,40.0,0,0,7.8958,0,0,0,1,0,0,0,0,6,0,0,0,5,0,0,4,0,5,1,9,120.0,43.0,-37.0,23.6874,10.895800000000001,-4.8958,0,3,3,37.0,1600.0,315.832,47.8958,32.1042,0.0,40.0,40.0,4.8958,-32.1042,62.34365764,0.0,7.8958,7.8958,-3,-40.0,-7.8958,0
562,0.0,2,0,28.0,0,0,13.5,0,0,0,2,5,5,8,3,8,0,0,0,4,0,0,2,0,4,2,4,56.0,30.0,-26.0,27.0,15.5,-11.5,0,2,2,26.0,784.0,378.0,41.5,14.5,0.0,28.0,28.0,11.5,-14.5,182.25,0.0,13.5,13.5,-2,-28.0,-13.5,0
563,0.0,3,0,21.0,0,0,8.05,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,63.0,24.0,-18.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,18.0,441.0,169.05,29.05,12.95,0.0,21.0,21.0,5.050000000000001,-12.95,64.80250000000001,0.0,8.05,8.05,-3,-21.0,-8.05,0
564,0.0,3,1,23.0,0,0,8.05,0,2,0,0,2,0,2,0,0,2,2,1,2,2,0,0,2,2,0,9,69.0,26.0,-20.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,20.0,529.0,185.15,31.05,14.95,0.0,23.0,23.0,5.050000000000001,-14.95,64.80250000000001,0.0,8.05,8.05,-3,-23.0,-8.05,0
565,0.0,3,0,24.0,2,0,24.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72.0,27.0,-21.0,72.44999999999999,27.15,-21.15,0,3,3,21.0,576.0,579.5999999999999,48.15,-0.14999999999999858,0.0,24.0,24.0,21.15,0.14999999999999858,583.2225,0.0,24.15,24.15,-3,-24.0,-24.15,0
566,0.0,3,0,19.0,0,0,7.8958,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,23.6874,10.895800000000001,-4.8958,0,3,3,16.0,361.0,150.02020000000002,26.8958,11.104199999999999,0.0,19.0,19.0,4.8958,-11.104199999999999,62.34365764,0.0,7.8958,7.8958,-3,-19.0,-7.8958,0
567,0.0,3,1,29.0,0,4,21.075,0,1,0,2,2,0,5,0,3,2,1,1,3,3,0,2,1,3,2,9,87.0,32.0,-26.0,63.224999999999994,24.075,-18.075,12,7,-1,26.0,841.0,611.175,50.075,7.925000000000001,116.0,33.0,25.0,18.075,-7.925000000000001,444.155625,84.3,25.075,17.075,1,-25.0,-17.075,16
568,0.0,3,0,22.0,0,0,7.2292,1,0,0,0,0,6,0,0,0,5,0,0,0,8,1,8,0,0,0,9,66.0,25.0,-19.0,21.6876,10.229199999999999,-4.2292,0,3,3,19.0,484.0,159.0424,29.2292,14.770800000000001,0.0,22.0,22.0,4.2292,-14.770800000000001,52.26133263999999,0.0,7.2292,7.2292,-3,-22.0,-7.2292,0
569,1.0,3,0,32.0,0,0,7.8542,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,96.0,35.0,-29.0,23.5626,10.854199999999999,-4.8542,0,3,3,29.0,1024.0,251.3344,39.8542,24.1458,0.0,32.0,32.0,4.8542,-24.1458,61.688457639999996,0.0,7.8542,7.8542,-3,-32.0,-7.8542,0
570,1.0,2,0,62.0,0,0,10.5,0,0,2,1,5,5,8,4,7,0,0,4,5,0,5,4,6,5,5,4,124.0,64.0,-60.0,21.0,12.5,-8.5,0,2,2,60.0,3844.0,651.0,72.5,51.5,0.0,62.0,62.0,8.5,-51.5,110.25,0.0,10.5,10.5,-2,-62.0,-10.5,0
571,1.0,1,1,53.0,2,0,51.4792,0,1,0,1,1,2,1,1,1,2,1,1,1,3,0,4,1,1,1,1,53.0,54.0,-52.0,51.4792,52.4792,-50.4792,0,1,1,52.0,2809.0,2728.3976,104.47919999999999,1.5208000000000013,0.0,53.0,53.0,50.4792,-1.5208000000000013,2650.1080326399997,0.0,51.4792,51.4792,-1,-53.0,-51.4792,0
572,1.0,1,0,36.0,0,0,26.3875,0,0,0,2,3,2,3,1,2,0,0,0,4,0,0,2,0,4,2,1,36.0,37.0,-35.0,26.3875,27.3875,-25.3875,0,1,1,35.0,1296.0,949.9499999999999,62.3875,9.6125,0.0,36.0,36.0,25.3875,-9.6125,696.30015625,0.0,26.3875,26.3875,-1,-36.0,-26.3875,0
573,1.0,3,1,24.0,0,0,7.75,2,2,0,0,2,3,2,0,0,4,2,1,2,7,2,3,2,2,0,9,72.0,27.0,-21.0,23.25,10.75,-4.75,0,3,3,21.0,576.0,186.0,31.75,16.25,0.0,24.0,24.0,4.75,-16.25,60.0625,0.0,7.75,7.75,-3,-24.0,-7.75,0
574,0.0,3,0,16.0,0,0,8.05,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,48.0,19.0,-13.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,13.0,256.0,128.8,24.05,7.949999999999999,0.0,16.0,16.0,5.050000000000001,-7.949999999999999,64.80250000000001,0.0,8.05,8.05,-3,-16.0,-8.05,0
575,0.0,3,0,19.0,0,0,14.5,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,43.5,17.5,-11.5,0,3,3,16.0,361.0,275.5,33.5,4.5,0.0,19.0,19.0,11.5,-4.5,210.25,0.0,14.5,14.5,-3,-19.0,-14.5,0
576,1.0,2,1,34.0,0,0,13.0,0,2,0,2,4,5,10,3,8,2,2,1,3,2,0,2,2,13,2,4,68.0,36.0,-32.0,26.0,15.0,-11.0,0,2,2,32.0,1156.0,442.0,47.0,21.0,0.0,34.0,34.0,11.0,-21.0,169.0,0.0,13.0,13.0,-2,-34.0,-13.0,0
577,1.0,1,1,39.0,1,0,55.9,0,1,0,1,1,2,1,1,1,2,1,1,1,3,0,4,1,1,1,1,39.0,40.0,-38.0,55.9,56.9,-54.9,0,1,1,38.0,1521.0,2180.1,94.9,-16.9,0.0,39.0,39.0,54.9,16.9,3124.81,0.0,55.9,55.9,-1,-39.0,-55.9,0
578,0.0,3,1,15.0,1,0,14.4583,1,1,0,3,2,6,5,0,4,1,1,1,7,1,1,6,1,8,4,9,45.0,18.0,-12.0,43.3749,17.4583,-11.4583,0,3,3,12.0,225.0,216.87449999999998,29.4583,0.5417000000000005,0.0,15.0,15.0,11.4583,-0.5417000000000005,209.04243888999997,0.0,14.4583,14.4583,-3,-15.0,-14.4583,0
579,1.0,3,0,32.0,0,0,7.925,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,96.0,35.0,-29.0,23.775,10.925,-4.925,0,3,3,29.0,1024.0,253.6,39.925,24.075,0.0,32.0,32.0,4.925,-24.075,62.805625,0.0,7.925,7.925,-3,-32.0,-7.925,0
580,1.0,2,1,25.0,1,1,30.0,0,2,0,0,4,5,10,3,11,2,2,1,2,2,0,0,2,2,0,4,50.0,27.0,-23.0,60.0,32.0,-28.0,2,3,1,23.0,625.0,750.0,55.0,-5.0,25.0,26.0,24.0,28.0,5.0,900.0,30.0,31.0,29.0,-1,-24.0,-29.0,1
581,1.0,1,1,39.0,1,1,110.8833,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39.0,40.0,-38.0,110.8833,111.8833,-109.8833,1,2,0,38.0,1521.0,4324.4487,149.88330000000002,-71.8833,39.0,40.0,38.0,109.8833,71.8833,12295.106218890001,110.8833,111.8833,109.8833,0,-38.0,-109.8833,1
582,0.0,2,0,54.0,0,0,26.0,0,0,0,1,5,5,8,3,7,0,0,0,5,0,0,4,0,5,1,4,108.0,56.0,-52.0,52.0,28.0,-24.0,0,2,2,52.0,2916.0,1404.0,80.0,28.0,0.0,54.0,54.0,24.0,-28.0,676.0,0.0,26.0,26.0,-2,-54.0,-26.0,0
583,0.0,1,0,36.0,0,0,40.125,1,0,0,2,3,1,3,1,2,5,0,0,4,8,1,9,0,4,2,1,36.0,37.0,-35.0,40.125,41.125,-39.125,0,1,1,35.0,1296.0,1444.5,76.125,-4.125,0.0,36.0,36.0,39.125,4.125,1610.015625,0.0,40.125,40.125,-1,-36.0,-40.125,0
584,0.0,3,0,33.0,0,0,8.7125,1,0,0,2,0,6,0,0,3,5,0,0,4,8,1,9,0,4,2,9,99.0,36.0,-30.0,26.137500000000003,11.7125,-5.7125,0,3,3,30.0,1089.0,287.5125,41.7125,24.2875,0.0,33.0,33.0,5.7125,-24.2875,75.90765625,0.0,8.7125,8.7125,-3,-33.0,-8.7125,0
585,1.0,1,1,18.0,0,2,79.65,0,2,0,3,1,2,7,1,9,2,2,1,7,2,0,5,2,9,4,1,18.0,19.0,-17.0,79.65,80.65,-78.65,2,3,-1,17.0,324.0,1433.7,97.65,-61.650000000000006,36.0,20.0,16.0,78.65,61.650000000000006,6344.122500000001,159.3,81.65,77.65,1,-16.0,-77.65,4
586,0.0,2,0,47.0,0,0,15.0,0,0,0,1,5,5,8,3,7,0,0,0,5,0,0,4,0,5,1,4,94.0,49.0,-45.0,30.0,17.0,-13.0,0,2,2,45.0,2209.0,705.0,62.0,32.0,0.0,47.0,47.0,13.0,-32.0,225.0,0.0,15.0,15.0,-2,-47.0,-15.0,0
587,1.0,1,0,60.0,1,1,79.2,1,0,0,1,3,1,3,1,1,5,0,0,5,8,1,1,0,5,1,1,60.0,61.0,-59.0,79.2,80.2,-78.2,1,2,0,59.0,3600.0,4752.0,139.2,-19.200000000000003,60.0,61.0,59.0,78.2,19.200000000000003,6272.64,79.2,80.2,78.2,0,-59.0,-78.2,1
588,0.0,3,0,22.0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,66.0,25.0,-19.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,19.0,484.0,177.10000000000002,30.05,13.95,0.0,22.0,22.0,5.050000000000001,-13.95,64.80250000000001,0.0,8.05,8.05,-3,-22.0,-8.05,0
589,0.0,3,0,21.0,0,0,8.05,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,63.0,24.0,-18.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,18.0,441.0,169.05,29.05,12.95,0.0,21.0,21.0,5.050000000000001,-12.95,64.80250000000001,0.0,8.05,8.05,-3,-21.0,-8.05,0
